cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa
7.05,1,2,0,1,0,0,40.6,5.3,83.8,1,6,0,62.4,1,1,2,0,41.28
8.26,4,1,0,0,0,1,27.4,9.0,65.1,2,2,0,62.5,1,1,2,2,49.55
6.35,1,3,0,1,0,0,1.6,5.3,88.3,2,5,0,73.4,1,1,2,3,46.71
9.49,4,1,0,1,0,0,20.8,4.2,48.4,1,4,0,54.9,1,1,2,2,37.42
9.86,4,1,1,0,1,1,30.8,5.8,94.0,1,3,3,74.9,3,1,0,0,77.65
6.42,4,2,1,0,0,1,29.3,6.2,94.2,1,1,0,49.4,2,1,0,3,85.22
8.21,3,3,0,1,0,1,75.6,6.1,50.5,1,5,0,77.3,2,1,1,3,57.93
6.78,2,2,0,0,0,0,49.1,5.9,69.7,0,5,0,41.9,0,1,2,1,40.96
8.67,2,3,1,0,0,1,12.8,7.4,98.7,1,1,3,61.0,2,0,0,3,0.0
6.26,0,2,1,1,0,0,78.0,6.6,85.7,0,6,0,66.4,2,1,0,2,70.59
7.98,0,1,1,1,1,0,44.7,6.8,48.9,2,2,1,76.7,3,1,0,1,89.81
7.08,2,3,0,1,1,0,4.6,5.5,43.1,2,6,0,82.2,2,1,1,2,51.71
9.89,0,2,1,1,0,0,35.1,9.2,74.7,2,3,0,79.4,2,1,1,0,54.35
8.56,5,3,1,0,1,0,15.2,8.4,81.7,3,5,1,105.1,2,1,0,3,93.84
8.11,0,1,1,1,0,0,4.7,4.5,73.6,1,4,0,63.7,2,1,0,2,81.8
6.28,0,2,1,0,0,1,16.8,9.8,82.1,2,1,0,69.8,2,1,1,3,61.33
8.71,3,3,1,1,1,0,44.8,4.3,85.8,0,6,0,76.8,3,1,0,3,85.47
9.84,5,1,1,0,1,0,37.1,9.4,76.5,2,6,0,101.3,2,1,0,1,74.21
6.82,0,1,1,1,1,0,34.0,6.5,67.6,0,6,1,79.9,3,1,1,0,53.86
8.7,3,1,1,1,1,1,26.8,6.7,98.8,0,2,0,72.5,4,1,1,0,67.55
9.68,3,1,1,0,0,1,34.1,6.8,86.2,2,6,0,94.4,2,1,0,3,90.79
8.93,2,1,1,1,0,1,69.8,5.9,63.7,3,6,0,110.5,3,1,1,3,61.9
9.79,0,1,1,0,0,1,55.9,7.5,65.8,2,6,0,90.6,2,1,0,2,84.73
8.91,4,1,1,0,0,0,57.5,4.1,57.5,0,6,0,51.3,1,1,2,1,39.88
6.91,5,2,1,0,1,1,94.3,4.4,97.7,1,2,0,59.8,3,1,1,1,62.13
9.27,1,2,0,1,0,0,11.5,5.9,48.9,2,5,0,72.4,1,1,2,0,46.48
7.73,4,2,1,0,0,0,40.8,9.3,93.6,1,6,0,76.6,1,1,2,0,47.67
7.94,1,3,1,0,0,0,35.9,4.8,74.3,0,6,0,56.3,1,0,0,3,0.0
7.67,1,2,0,0,0,1,55.4,6.4,98.6,0,2,0,38.8,1,1,2,2,45.55
5.41,3,3,0,0,0,1,82.0,9.4,52.8,0,6,1,71.2,1,1,2,0,41.29
6.16,1,1,1,1,1,0,28.9,4.6,99.3,1,6,0,85.7,3,1,0,0,80.86
5.04,2,3,1,1,1,1,4.4,8.7,93.8,1,1,2,85.5,4,0,0,3,0.0
6.73,4,2,1,0,1,0,2.9,8.9,42.6,3,1,0,85.1,2,1,0,1,86.42
5.12,0,3,1,0,0,1,34.0,6.8,81.0,3,4,1,92.4,2,1,1,1,72.27
7.75,5,2,0,0,1,0,21.5,9.5,60.5,0,4,0,53.6,1,1,2,0,38.6
5.35,2,2,1,0,0,1,53.9,6.6,69.3,2,5,0,89.2,2,1,0,2,75.11
6.01,0,3,0,1,0,0,92.5,7.9,96.2,0,2,1,46.9,1,1,2,3,50.82
7.12,2,2,0,0,0,1,99.7,6.5,68.1,1,3,1,51.2,1,1,2,0,44.6
8.72,2,3,1,0,0,1,39.1,6.5,80.5,1,6,0,81.1,2,1,1,3,52.4
9.65,2,3,1,0,1,0,15.2,4.5,42.8,2,2,0,65.4,2,1,1,1,52.8
8.64,4,1,1,1,0,1,80.9,4.8,57.0,2,3,0,83.8,3,1,3,2,97.49
8.52,4,1,1,1,1,0,26.9,4.3,55.9,0,3,0,56.7,3,1,0,1,84.98
6.93,1,2,1,0,1,1,8.8,9.3,58.6,0,5,1,86.0,3,1,0,0,68.72
7.26,5,3,0,1,0,0,56.5,6.9,56.5,2,6,0,82.7,1,1,2,3,45.54
8.59,1,3,0,1,0,1,90.8,6.4,79.8,1,5,0,69.3,2,1,0,2,92.31
5.33,3,2,0,1,1,0,33.4,8.3,62.2,1,2,0,63.3,2,1,0,3,70.73
8.79,4,1,1,0,1,0,13.9,9.7,96.5,1,6,0,89.5,2,1,0,0,81.67
5.96,1,3,0,0,0,0,63.7,5.2,52.8,0,3,0,27.3,0,0,0,3,0.0
6.4,1,3,1,1,0,1,35.2,5.2,64.8,2,6,0,94.5,3,1,1,1,58.06
6.57,3,1,0,0,0,0,33.8,4.8,73.9,3,1,3,48.9,0,0,0,3,0.0
9.66,0,1,1,1,0,0,18.6,5.8,46.4,1,4,0,70.6,2,1,0,3,72.23
9.39,1,1,1,0,0,0,65.8,7.0,79.2,3,1,2,61.5,1,1,2,2,46.76
5.22,3,2,1,1,1,0,62.1,4.6,43.4,3,5,0,93.9,3,1,0,2,81.06
5.78,1,3,1,0,0,1,16.9,6.6,90.5,2,4,0,79.6,2,1,0,2,65.03
8.33,0,3,1,1,0,0,57.0,4.3,52.4,2,2,0,67.4,2,1,1,3,65.15
5.22,4,1,1,0,0,1,83.1,8.1,61.9,2,5,2,90.8,2,1,0,0,72.17
6.98,2,3,1,1,0,0,10.0,8.5,59.9,1,4,0,71.0,2,1,0,1,62.27
7.11,0,2,1,1,0,1,20.2,6.3,97.1,2,5,0,93.7,3,1,0,1,74.23
9.78,2,3,1,0,0,0,22.4,7.3,64.4,1,4,0,60.9,1,0,0,3,0.0
9.64,5,3,0,0,0,0,39.3,8.2,88.7,0,3,0,34.6,0,0,0,3,0.0
5.35,4,2,1,0,0,0,57.9,5.9,95.5,0,1,0,30.0,1,1,2,1,42.78
8.24,2,1,1,1,0,1,29.6,6.4,98.2,0,1,0,54.7,3,1,0,0,71.57
7.86,0,1,1,0,1,1,98.9,7.6,67.6,2,1,0,81.0,3,1,3,2,99.4
7.43,5,1,1,0,0,1,56.6,7.0,78.7,2,3,0,71.3,2,1,1,3,62.0
8.87,3,2,1,0,0,0,64.0,9.0,42.0,0,1,0,38.7,1,1,2,0,42.86
6.64,5,1,1,0,1,0,57.5,4.9,80.8,1,2,2,53.1,2,1,1,3,64.49
7.43,2,1,1,1,0,0,34.0,7.5,90.0,1,6,0,83.1,2,1,0,0,73.04
7.87,2,2,1,1,1,0,81.0,4.7,54.3,2,6,0,97.7,3,1,1,0,61.95
8.11,2,2,0,1,0,1,59.8,9.4,55.0,1,6,1,88.0,2,1,0,3,83.4
5.95,0,3,0,1,1,1,93.1,5.0,93.4,0,1,0,52.5,3,1,1,1,54.22
8.44,5,2,0,0,0,0,15.7,8.8,74.7,2,3,0,66.0,0,1,2,2,39.04
5.63,3,3,1,1,1,0,65.4,5.6,73.6,2,5,0,91.6,3,1,1,1,64.64
9.54,3,3,1,0,0,0,44.0,6.0,99.2,3,1,2,63.5,1,1,2,2,47.79
8.7,0,3,1,1,0,0,39.5,4.1,76.1,3,3,2,73.0,2,1,1,0,62.95
7.24,4,3,0,1,1,0,13.9,6.6,46.4,1,2,0,61.0,2,1,0,2,76.05
7.88,4,3,1,0,0,1,19.6,7.1,55.3,3,2,1,83.2,2,1,1,3,75.64
9.04,5,3,0,1,0,0,54.5,5.5,52.4,1,3,2,46.5,1,0,0,3,0.0
9.98,1,2,1,1,0,1,71.8,7.0,54.9,2,2,0,81.5,3,1,0,3,77.71
7.72,5,3,0,1,0,0,15.5,6.0,94.8,3,5,0,79.1,1,1,2,3,45.72
5.33,5,3,1,0,0,1,3.9,7.4,52.0,0,4,0,60.5,2,0,0,3,0.0
8.37,5,1,1,0,0,0,28.1,5.3,98.5,1,4,0,53.2,1,1,2,2,42.64
5.71,2,2,0,0,0,1,84.4,8.5,84.9,0,2,0,45.9,1,1,2,3,43.07
8.2,5,3,0,0,1,0,88.4,4.6,71.8,3,2,0,68.5,1,1,2,1,52.54
5.05,3,1,1,1,0,1,80.6,5.9,59.4,0,2,1,60.3,3,1,3,0,111.05
7.55,3,3,0,0,0,1,59.2,7.9,83.4,1,4,0,60.3,1,1,2,1,41.82
8.24,2,2,0,0,0,0,6.0,4.5,96.2,0,3,1,29.0,0,0,0,3,0.0
7.74,4,1,1,1,0,1,91.3,8.3,63.2,2,6,0,109.8,3,1,3,2,110.54
9.03,1,3,1,1,1,0,0.7,7.7,85.5,3,2,0,89.4,3,1,1,3,58.08
7.37,1,2,1,0,1,0,77.3,7.1,91.4,1,2,0,62.8,2,1,0,1,81.89
9.2,2,1,0,1,0,1,2.3,4.7,41.2,0,4,1,59.0,2,1,0,1,63.83
5.85,5,3,0,1,0,1,49.1,8.8,65.4,2,4,0,90.7,2,1,0,1,81.1
6.99,5,2,0,0,1,1,17.0,9.4,83.3,2,6,1,101.9,2,1,0,1,76.78
9.54,5,1,1,0,0,1,35.6,7.9,89.0,1,1,0,54.1,2,1,0,1,65.61
5.07,5,1,0,1,0,1,80.4,5.6,96.2,0,3,0,52.2,2,1,0,1,70.12
7.88,0,3,1,1,0,0,25.2,8.9,73.1,0,1,0,48.0,2,0,0,3,0.0
9.72,1,3,0,1,0,1,38.5,7.7,44.3,1,2,0,61.5,2,1,0,3,66.86
9.69,0,2,1,0,1,0,25.3,8.1,77.5,1,3,0,66.8,2,1,0,1,66.53
9.78,5,1,0,0,0,0,7.7,6.8,89.1,0,1,1,22.0,0,0,0,3,0.0
7.23,4,3,0,0,1,0,80.8,7.2,95.2,2,4,0,75.7,1,1,2,2,51.67
5.39,1,3,1,1,0,1,35.9,5.5,74.6,1,1,1,59.6,3,1,0,1,73.41
7.4,4,1,0,0,0,0,83.0,7.0,65.4,1,3,0,49.7,0,1,2,2,43.98
6.7,0,1,1,0,0,0,48.5,5.3,76.2,3,2,0,68.4,1,1,2,2,50.14
5.57,4,1,1,1,0,1,80.1,6.1,62.9,0,2,0,53.6,3,1,3,1,104.98
6.07,0,1,0,1,0,1,52.9,5.5,73.7,1,1,1,49.9,2,1,1,2,59.04
6.17,1,3,1,0,1,1,95.5,8.7,51.0,1,6,3,97.5,3,1,1,3,62.75
6.4,3,2,1,0,1,1,40.8,7.8,88.6,0,5,0,73.7,3,1,0,3,73.73
5.32,0,1,0,1,1,0,12.6,9.6,87.2,0,3,0,67.8,2,1,0,2,62.82
5.9,5,3,1,0,0,0,62.8,5.6,54.7,3,5,0,79.3,1,1,2,3,48.6
9.77,1,2,1,1,0,1,38.6,10.0,56.1,0,2,1,74.9,3,1,0,2,86.08
7.23,0,3,0,1,0,0,27.5,5.2,61.7,0,2,0,33.0,1,0,0,3,0.0
8.29,0,2,1,0,0,0,21.9,6.6,41.2,1,6,1,72.0,1,1,2,1,41.35
6.43,2,2,1,1,0,0,44.2,8.0,96.5,0,2,0,58.0,2,1,1,2,60.81
5.68,2,1,1,1,1,0,91.4,7.0,67.5,1,1,0,61.7,3,1,3,1,96.12
5.87,5,2,1,0,0,0,54.8,6.9,73.8,2,1,0,56.6,1,1,2,0,43.78
9.88,1,1,0,1,0,0,29.4,7.4,65.0,1,3,0,62.0,1,1,2,2,43.79
9.77,5,3,0,1,0,0,28.4,5.4,42.7,2,2,0,58.9,1,0,0,3,0.0
6.36,0,2,1,1,1,0,23.9,6.4,77.3,1,5,0,89.0,3,1,0,0,74.05
7.45,3,3,1,0,0,0,12.4,7.1,69.3,1,2,0,53.1,1,0,0,3,0.0
8.95,1,1,1,1,1,0,45.6,7.2,76.8,2,2,2,82.0,3,1,1,1,74.59
6.63,2,2,1,0,0,0,7.7,8.8,58.1,1,3,0,57.6,1,0,0,3,0.0
5.99,3,3,1,0,0,1,43.4,5.3,68.5,0,3,0,46.1,2,1,0,0,77.17
6.28,1,1,1,1,0,1,62.1,8.2,89.8,0,1,0,54.8,3,1,0,2,86.91
5.67,0,1,0,1,0,0,36.7,4.4,51.9,0,3,2,41.0,1,0,0,3,0.0
6.55,1,1,0,1,0,1,13.2,8.6,70.9,2,6,0,91.1,2,1,0,3,84.7
8.3,3,1,1,1,0,0,53.1,4.3,45.0,1,2,0,48.0,2,1,1,2,51.09
9.64,2,2,1,0,1,1,42.1,8.2,88.6,2,2,0,83.3,3,1,1,0,70.12
9.29,1,3,1,1,0,0,13.0,6.5,56.2,1,3,0,69.1,2,0,0,3,0.0
5.37,3,2,1,1,0,1,3.7,9.3,89.9,1,3,0,87.5,3,1,0,2,81.35
7.92,2,1,0,1,0,0,79.9,9.4,40.4,2,2,0,67.7,1,1,2,2,42.95
7.51,3,2,1,0,0,0,16.3,6.0,78.2,3,3,0,77.7,1,1,2,3,41.29
8.59,3,2,1,0,0,1,84.8,9.1,63.0,1,5,2,81.6,2,1,0,2,71.68
6.82,0,1,1,1,1,1,98.3,5.8,59.9,1,4,0,82.4,4,1,0,3,94.26
9.14,2,2,1,0,0,1,6.5,8.4,82.0,0,2,0,54.4,2,1,1,2,48.12
5.83,1,1,1,1,1,1,36.3,8.2,92.4,1,1,1,78.0,4,1,0,1,79.84
7.44,2,1,1,0,0,0,5.1,8.9,88.5,0,3,0,49.9,1,1,2,3,45.79
7.92,5,2,0,1,1,1,70.8,6.6,47.6,3,1,0,85.3,3,1,1,2,61.72
8.78,3,3,0,1,1,0,33.2,4.2,57.9,0,4,0,56.5,2,0,0,3,0.0
9.29,5,2,1,0,0,0,89.7,7.7,66.2,1,6,0,70.7,1,1,2,3,47.22
9.84,0,3,1,0,1,1,41.8,7.6,55.8,2,2,0,86.0,3,1,0,2,81.66
9.28,2,3,1,1,0,0,86.4,8.0,78.5,1,1,0,56.3,2,1,0,1,78.8
6.01,3,2,0,0,0,0,87.6,6.3,70.1,0,4,0,38.3,0,0,0,3,0.0
7.24,5,1,0,1,0,1,25.4,5.6,49.0,0,5,0,63.1,2,1,1,0,57.46
8.32,5,1,0,0,1,1,44.7,7.8,65.9,1,3,0,70.9,2,1,1,3,59.23
8.74,5,3,1,1,0,1,45.3,6.3,51.3,0,2,0,57.4,3,1,0,3,80.9
5.1,4,2,1,0,1,1,11.6,10.0,88.5,2,2,2,91.8,3,1,0,3,68.86
7.23,0,3,1,1,0,0,74.1,7.8,97.9,2,5,0,92.6,2,1,0,1,96.84
7.38,5,2,0,0,1,1,10.6,8.4,93.9,0,4,0,67.0,2,1,1,2,50.78
5.01,3,3,1,0,1,1,55.4,6.6,68.5,0,5,0,79.4,3,1,1,3,67.15
5.25,5,1,0,1,0,1,53.4,8.6,93.3,1,4,0,75.1,2,1,0,0,92.51
6.27,0,2,0,0,1,0,98.4,5.2,73.5,3,1,1,64.4,1,1,2,3,46.76
7.26,4,2,0,0,0,0,71.6,7.5,91.3,0,1,0,29.1,0,1,2,3,41.52
6.3,0,3,1,1,1,0,50.8,9.1,100.0,2,4,0,100.9,3,1,0,3,94.35
5.16,3,1,0,0,0,1,30.2,9.8,92.6,2,6,0,85.0,1,1,2,1,48.06
6.8,4,1,1,0,0,1,66.9,7.3,75.1,0,5,1,71.3,2,1,0,2,70.85
7.81,4,2,0,1,0,0,73.5,9.7,81.9,2,1,0,67.5,1,1,2,0,44.5
6.92,3,3,1,1,1,1,30.4,7.6,67.9,3,5,2,112.8,4,1,0,1,86.95
5.99,3,1,1,0,1,0,4.3,6.6,79.1,0,6,0,71.5,2,1,0,0,81.71
9.72,0,3,1,0,1,0,27.7,9.2,86.8,0,3,1,62.5,2,1,1,2,54.79
8.09,5,2,0,0,0,0,18.7,6.2,96.4,0,3,0,34.3,0,0,0,3,0.0
7.51,4,1,1,1,1,0,36.2,7.3,84.5,1,2,1,73.7,3,1,0,3,82.71
7.6,2,2,1,1,0,0,77.7,5.9,44.6,1,3,0,64.4,2,1,1,0,71.29
5.01,0,2,0,0,0,0,27.2,4.1,56.9,0,1,0,17.9,0,0,0,3,0.0
7.91,3,2,1,0,0,1,67.3,5.5,90.2,1,1,0,52.8,2,1,0,0,86.7
9.9,1,1,0,0,0,0,36.5,5.9,78.3,0,2,1,26.0,0,0,0,3,0.0
8.34,1,3,1,0,0,0,67.0,5.8,93.2,0,2,1,35.3,1,0,0,3,0.0
5.53,4,2,0,1,1,0,21.3,6.6,97.5,0,2,0,49.3,2,1,1,0,49.64
5.3,3,3,1,1,0,1,13.7,9.3,41.3,3,5,2,115.1,3,1,0,1,83.53
7.2,0,1,1,1,0,0,92.9,6.1,99.9,1,6,0,79.1,2,1,0,1,72.49
8.73,2,1,0,1,0,0,23.7,7.6,58.2,0,3,0,48.4,1,1,2,3,45.44
9.98,4,2,0,1,1,0,27.5,7.6,52.6,1,2,2,61.8,2,1,0,0,81.7
9.49,4,1,1,0,0,0,61.3,6.1,89.1,0,4,0,50.9,1,1,2,1,45.28
8.92,5,2,0,0,1,0,88.7,10.0,91.2,0,4,0,55.3,1,1,2,0,43.65
7.07,5,3,1,1,1,0,81.3,7.4,50.1,2,3,1,84.4,3,1,0,2,78.39
8.3,3,1,1,0,1,1,48.1,4.4,78.9,1,2,1,63.6,3,1,0,0,89.62
8.21,1,3,1,1,1,0,76.4,8.6,53.9,0,2,1,67.1,3,1,0,0,69.24
7.1,2,1,1,1,0,1,83.1,4.3,83.3,2,3,2,81.2,3,1,3,2,119.07
9.04,5,2,1,0,0,0,91.3,7.2,96.0,0,4,3,53.9,1,1,2,0,49.65
9.28,2,2,0,1,1,0,81.3,6.4,83.7,0,6,0,73.2,2,1,0,2,86.49
8.37,2,2,1,0,0,0,79.4,9.0,55.7,1,6,0,76.8,1,1,2,1,44.61
8.49,0,3,1,0,0,1,61.0,7.9,77.2,0,2,1,54.2,2,0,0,3,0.0
6.78,4,1,0,0,0,0,80.3,4.5,77.9,1,2,0,33.6,0,1,2,0,38.61
5.15,3,1,1,1,0,0,22.7,6.0,40.4,3,1,1,75.2,2,1,0,2,76.27
6.01,1,1,1,1,1,1,86.2,6.1,75.4,1,3,0,85.1,4,1,0,2,73.23
6.34,1,2,1,1,0,1,66.5,8.9,73.4,0,1,0,60.9,3,1,0,1,76.2
6.81,1,2,1,0,0,0,23.2,5.1,70.0,0,3,0,44.3,1,1,2,3,42.92
6.76,2,1,1,0,0,0,91.3,5.8,81.2,1,3,1,57.3,1,1,2,3,46.46
6.23,4,1,0,0,0,0,8.6,4.1,70.2,0,6,0,40.2,0,0,0,3,0.0
7.38,4,2,1,1,0,1,99.8,4.3,68.5,1,4,0,69.6,3,1,1,3,55.54
5.85,4,3,0,1,0,0,78.2,5.4,95.2,1,4,1,60.0,1,1,2,1,39.84
9.93,5,3,1,0,1,0,96.2,6.2,94.6,2,1,1,63.1,2,1,0,0,90.29
9.35,1,2,1,1,1,0,94.7,4.7,46.7,0,3,0,57.2,3,1,0,2,93.21
6.41,0,1,0,0,0,1,31.5,5.6,74.5,1,3,0,55.5,1,1,2,3,39.17
6.29,5,3,1,0,0,0,26.0,7.2,78.1,1,6,1,70.6,1,1,2,1,42.22
7.36,4,3,1,1,1,1,66.7,4.2,61.1,1,5,0,84.6,4,1,1,0,53.57
7.48,1,2,0,1,0,0,21.9,8.8,67.9,1,2,3,59.5,1,0,0,3,0.0
8.52,4,1,1,0,0,0,41.5,5.1,79.7,3,1,0,65.1,1,1,2,1,49.56
6.85,3,1,1,1,0,1,78.9,6.2,93.8,1,1,1,59.1,3,1,3,3,85.35
7.48,5,2,1,0,1,0,49.7,9.2,43.9,2,4,0,85.9,2,1,1,2,54.26
5.5,3,1,0,1,1,1,56.8,7.0,63.2,0,1,0,60.9,3,1,0,2,79.1
9.86,2,3,1,0,0,0,12.5,8.2,85.5,2,5,2,79.0,1,1,2,2,42.48
8.99,0,1,1,1,0,1,31.9,6.2,58.0,1,5,0,87.7,3,1,1,0,59.15
6.14,0,3,1,1,0,0,97.3,4.2,61.9,1,5,0,66.8,2,1,0,1,82.97
6.58,3,1,1,0,0,0,6.0,4.8,57.2,0,5,0,52.6,1,1,2,2,35.25
9.46,2,1,1,0,1,0,77.1,7.9,44.2,0,2,0,56.1,2,1,0,3,87.33
9.38,0,3,1,1,1,0,28.9,7.5,88.0,0,3,1,71.7,3,1,0,2,82.88
9.2,1,2,0,0,1,1,43.3,5.6,48.2,0,1,0,45.4,2,1,1,1,49.02
6.87,3,1,1,0,0,0,80.5,9.0,67.8,0,4,0,54.8,1,1,2,1,49.06
5.25,4,1,1,0,1,1,63.7,8.1,60.4,1,3,1,76.0,3,1,1,2,69.43
9.5,3,1,1,1,0,0,34.1,4.2,51.2,2,1,0,54.2,2,1,1,3,54.32
5.79,5,2,1,1,1,1,20.2,6.7,89.0,2,5,0,109.8,4,1,0,2,72.65
8.15,0,2,0,0,1,0,27.4,7.0,99.0,0,4,0,46.1,1,1,2,0,37.75
9.5,1,3,0,1,1,0,70.7,9.4,81.2,1,4,0,81.8,2,1,0,2,93.02
7.17,5,3,1,0,1,1,94.2,7.7,44.3,1,5,0,90.3,3,1,0,0,74.67
5.21,5,3,1,0,0,0,35.3,4.3,87.5,0,3,0,42.8,1,0,0,3,0.0
9.21,2,3,1,0,0,0,94.2,4.8,70.1,2,2,0,57.9,1,1,2,0,50.83
8.81,4,3,0,0,0,0,8.4,7.1,51.5,0,3,0,36.1,0,0,0,3,0.0
6.76,4,3,1,1,0,1,8.2,9.3,51.7,0,5,0,86.0,3,1,0,3,70.07
8.62,3,3,1,1,0,0,3.3,9.3,47.4,1,5,0,82.6,2,1,0,1,72.68
8.72,3,2,1,0,1,0,86.8,7.9,94.1,0,1,0,45.6,2,1,1,1,58.4
5.64,5,2,0,0,0,0,23.0,4.5,84.2,0,6,0,47.0,0,0,0,3,0.0
5.33,2,2,1,1,0,0,24.5,7.6,73.5,0,4,0,61.4,2,1,1,2,48.75
8.43,3,3,0,0,0,1,46.7,4.7,56.4,1,1,0,43.5,1,1,2,2,43.97
6.74,5,3,1,1,1,0,28.9,5.0,80.0,0,4,0,60.0,3,1,0,1,70.53
7.38,3,1,1,1,0,0,45.7,5.6,87.7,1,6,1,78.9,2,1,0,0,85.48
8.21,5,1,1,0,0,0,72.0,8.6,77.1,0,4,0,58.3,1,1,2,1,42.4
7.48,1,1,1,0,0,0,89.2,7.8,79.2,0,6,0,59.9,1,1,2,2,43.24
7.68,2,2,0,1,0,0,33.1,9.2,46.7,3,2,0,77.3,1,1,2,2,49.49
8.17,4,2,1,0,0,0,75.3,7.8,74.3,0,6,0,64.0,1,1,2,3,45.29
8.61,4,3,1,1,0,0,75.1,5.2,66.6,1,2,0,53.5,2,1,1,1,66.95
7.41,0,2,0,1,1,0,65.9,6.6,72.4,0,1,0,47.2,2,1,1,0,66.92
8.0,4,3,0,0,0,1,40.1,9.4,46.2,0,5,0,64.0,1,1,2,0,48.08
6.15,3,2,0,1,1,1,24.9,6.7,44.3,1,5,2,85.2,3,1,0,1,68.91
8.31,2,1,1,1,1,1,36.0,5.5,68.6,0,2,0,71.1,4,1,1,3,68.07
9.65,5,1,1,0,0,0,78.0,8.4,56.5,0,4,0,50.5,1,1,2,3,51.53
6.58,2,3,1,0,0,0,40.3,8.2,51.2,3,6,0,96.2,1,1,2,3,46.51
9.93,0,3,0,1,1,1,81.2,9.4,61.4,2,5,0,101.9,3,1,1,3,70.04
5.61,3,1,0,1,1,0,15.1,6.7,87.6,2,4,0,81.4,2,1,0,1,82.71
6.72,1,2,0,1,0,1,30.1,5.5,65.1,3,4,0,85.1,2,1,0,0,89.47
9.31,5,3,0,1,0,0,38.2,6.0,59.3,1,6,0,65.1,1,1,2,1,42.47
5.88,5,2,1,0,0,0,38.8,4.4,57.0,0,3,2,36.5,1,0,0,3,0.0
7.19,4,2,0,1,1,0,36.0,9.2,49.3,1,4,0,75.3,2,1,0,1,78.26
8.45,3,3,1,1,0,1,18.8,6.0,80.8,2,1,0,76.5,3,1,0,0,86.17
5.02,3,1,1,1,1,1,83.2,5.8,67.7,3,2,0,98.5,4,1,0,2,89.7
8.93,2,2,0,0,1,1,91.1,5.8,90.9,1,6,2,76.8,2,1,1,2,68.41
6.14,3,2,1,1,1,0,17.1,4.5,70.3,0,5,0,66.0,3,1,1,0,65.87
6.07,1,1,1,1,0,1,9.6,4.2,50.0,0,3,0,59.5,3,1,0,3,65.76
5.79,2,2,1,1,0,0,55.3,8.0,54.7,1,6,0,84.0,2,1,0,0,85.31
7.2,2,1,1,1,0,0,80.9,9.4,51.5,2,3,1,86.4,2,1,1,0,68.63
5.15,3,1,0,1,1,0,65.4,6.2,75.3,2,1,0,67.4,2,1,0,1,79.54
7.47,5,1,0,1,1,0,79.7,4.4,64.3,1,5,3,73.1,2,1,1,2,57.53
7.07,5,1,1,0,0,0,93.9,7.3,98.3,1,3,0,54.6,1,1,2,0,44.97
7.46,2,1,1,1,0,1,10.9,5.6,95.2,0,4,0,69.7,3,1,0,2,65.33
9.29,3,3,1,0,0,1,41.2,9.7,72.9,1,2,0,65.9,2,1,1,0,60.15
7.93,1,1,1,1,0,1,14.0,9.1,84.0,3,5,0,109.0,3,1,1,2,68.44
5.72,4,1,1,1,0,1,52.6,9.2,75.4,0,3,0,75.6,3,1,1,2,66.66
5.55,0,2,1,0,0,0,94.3,6.3,42.0,2,6,0,78.6,1,1,2,3,49.89
9.5,0,3,1,1,0,0,68.8,9.9,92.1,1,4,1,83.2,2,1,1,2,58.39
7.27,4,2,1,0,1,1,28.0,6.0,43.0,2,3,0,84.4,3,1,0,0,77.33
7.8,1,2,1,1,0,0,59.7,8.5,67.3,1,2,0,69.5,2,1,1,3,63.0
5.86,0,3,0,0,0,0,35.9,7.5,49.4,3,5,0,77.1,0,1,2,1,42.11
9.98,4,3,1,0,0,1,28.0,4.5,59.8,2,3,0,63.9,2,1,1,2,63.74
9.1,3,3,1,0,0,0,41.8,9.3,62.1,1,1,0,54.5,1,0,0,3,0.0
6.68,5,2,0,0,0,1,14.3,7.2,67.7,0,6,1,63.9,1,0,0,3,0.0
5.26,4,2,0,1,0,1,52.2,6.0,80.8,1,5,0,77.9,2,1,1,0,63.8
7.44,1,1,0,0,0,0,79.2,6.2,62.8,1,2,3,41.2,0,0,0,3,0.0
9.33,1,1,1,1,1,1,24.0,9.6,41.3,3,5,0,124.9,4,1,0,2,75.52
8.03,0,3,0,1,0,1,57.9,8.0,72.8,0,2,0,49.6,2,1,0,1,67.96
8.34,4,2,0,0,0,1,44.5,7.0,89.9,0,6,0,65.7,1,1,2,0,49.13
9.14,5,2,1,1,0,1,51.1,5.1,66.5,1,4,0,71.1,3,1,1,2,54.68
5.71,0,1,1,1,0,0,98.9,4.4,84.6,3,6,0,96.7,2,1,0,3,89.13
9.84,1,1,0,1,1,0,28.9,9.9,93.9,0,4,0,69.7,2,1,1,2,60.82
7.6,2,1,0,0,0,0,38.1,7.4,82.1,0,3,0,38.6,0,1,2,0,44.33
6.63,4,3,1,0,0,0,74.7,4.0,89.8,2,3,2,56.2,1,1,2,1,38.16
5.29,2,3,0,0,0,0,23.2,9.1,43.3,2,2,1,61.5,0,0,0,3,0.0
9.01,1,3,0,1,0,0,49.4,9.1,45.3,0,3,1,51.9,1,0,0,3,0.0
5.65,5,2,1,0,0,0,27.1,4.1,96.4,2,2,0,54.3,1,1,2,3,41.2
9.42,1,3,0,0,1,1,43.8,9.5,65.0,0,4,0,72.9,2,1,0,0,72.84
8.53,0,2,0,1,0,0,12.2,8.6,86.2,1,3,0,64.5,1,1,2,0,48.36
